Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
8.0,1999-09-25,Lyon,Strasbourg,0,0,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-09-25,Troyes,Nancy,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-09-25,Bastia,Le Havre,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-09-25,Montpellier,Sedan,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-09-26,Rennes,Marseille,1,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-09-26,Lens,Saint-Étienne,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Sedan,Troyes,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Le Havre,Montpellier,2,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Saint-Étienne,Bastia,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Nancy,Rennes,3,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Strasbourg,Bordeaux,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-02,Marseille,Metz,1,1,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-03,Auxerre,Lens,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-03,Monaco,Lyon,1,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-10-03,Nantes,Paris S-G,0,4,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-12,Paris S-G,Marseille,0,2,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-12,Lyon,Nantes,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Montpellier,Saint-Étienne,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Metz,Nancy,2,2,1999,D,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Rennes,Sedan,5,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Strasbourg,Auxerre,1,3,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Bordeaux,Monaco,3,2,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Bastia,Lens,2,0,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-10-13,Troyes,Le Havre,3,1,1999,H,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-15,Marseille,Lyon,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-10-16,Le Havre,Rennes,0,1,1999,A,0.0,0.0,1,0.0,0.0,0.0,0.0
