Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
1.0,1999-08-28,Bologna,Torino,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Lecce,Milan,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Juventus,Reggina,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Fiorentina,Bari,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Perugia,Parma,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Piacenza,Roma,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Inter,Hellas Verona,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-29,Venezia,Udinese,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
1.0,1999-08-30,Lazio,Cagliari,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-11,Udinese,Piacenza,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-11,Reggina,Fiorentina,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-11,Bari,Lazio,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Parma,Bologna,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Milan,Perugia,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Torino,Venezia,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Cagliari,Juventus,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Hellas Verona,Lecce,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
2.0,1999-09-12,Roma,Inter,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-18,Bari,Milan,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-18,Perugia,Cagliari,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Juventus,Udinese,4,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Fiorentina,Hellas Verona,4,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Piacenza,Lecce,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Inter,Parma,5,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Lazio,Torino,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Venezia,Roma,1,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
3.0,1999-09-19,Bologna,Reggina,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-25,Lecce,Juventus,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-25,Milan,Bologna,4,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Reggina,Piacenza,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Cagliari,Venezia,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Udinese,Fiorentina,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Torino,Inter,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Roma,Perugia,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Parma,Lazio,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
4.0,1999-09-26,Hellas Verona,Bari,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-02,Cagliari,Torino,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-02,Inter,Piacenza,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Bari,Udinese,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Perugia,Reggina,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Bologna,Lecce,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Parma,Hellas Verona,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Juventus,Venezia,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Fiorentina,Roma,1,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
5.0,1999-10-03,Lazio,Milan,4,4,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-16,Fiorentina,Parma,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-16,Udinese,Lazio,0,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Hellas Verona,Perugia,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Torino,Bari,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Lecce,Reggina,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Piacenza,Bologna,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Milan,Cagliari,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Roma,Juventus,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
6.0,1999-10-17,Venezia,Inter,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-23,Inter,Milan,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-23,Perugia,Venezia,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Reggina,Parma,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Lazio,Lecce,4,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Bari,Juventus,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Bologna,Hellas Verona,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Piacenza,Fiorentina,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Cagliari,Udinese,0,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
7.0,1999-10-24,Torino,Roma,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-30,Venezia,Bologna,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-30,Inter,Lazio,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-30,Fiorentina,Torino,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Parma,Bari,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Udinese,Reggina,3,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Roma,Cagliari,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Hellas Verona,Milan,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Juventus,Piacenza,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
8.0,1999-10-31,Lecce,Perugia,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-06,Perugia,Bari,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-06,Cagliari,Fiorentina,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Reggina,Roma,0,4,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Torino,Juventus,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Milan,Venezia,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Bologna,Inter,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Lecce,Udinese,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Piacenza,Parma,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
9.0,1999-11-07,Lazio,Hellas Verona,4,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-20,Udinese,Bologna,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-20,Fiorentina,Perugia,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Hellas Verona,Torino,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Roma,Lazio,4,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Venezia,Piacenza,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Parma,Cagliari,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Bari,Reggina,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Juventus,Milan,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
10.0,1999-11-21,Inter,Lecce,6,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-27,Piacenza,Hellas Verona,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-27,Bologna,Fiorentina,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Udinese,Roma,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Milan,Parma,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Lazio,Juventus,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Lecce,Venezia,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Cagliari,Bari,2,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Torino,Perugia,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
11.0,1999-11-28,Reggina,Inter,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-04,Juventus,Bologna,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-04,Perugia,Lazio,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Bari,Piacenza,3,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Roma,Lecce,3,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Hellas Verona,Cagliari,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Venezia,Reggina,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Fiorentina,Milan,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Parma,Torino,4,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
12.0,1999-12-05,Inter,Udinese,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-11,Milan,Torino,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-11,Lecce,Bari,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Reggina,Cagliari,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Bologna,Roma,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Juventus,Inter,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Lazio,Fiorentina,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Venezia,Parma,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Piacenza,Perugia,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
13.0,1999-12-12,Udinese,Hellas Verona,3,3,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-18,Bari,Inter,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-18,Hellas Verona,Venezia,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Perugia,Bologna,3,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Lazio,Piacenza,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Fiorentina,Juventus,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Torino,Udinese,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Milan,Reggina,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Parma,Roma,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
14.0,1999-12-19,Cagliari,Lecce,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-05,Venezia,Lazio,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Piacenza,Milan,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Lecce,Fiorentina,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Roma,Bari,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Juventus,Hellas Verona,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Bologna,Cagliari,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Reggina,Torino,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Inter,Perugia,5,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
15.0,2000-01-06,Udinese,Parma,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Cagliari,Piacenza,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Bari,Venezia,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Torino,Lecce,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Parma,Juventus,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Hellas Verona,Reggina,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Milan,Roma,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Lazio,Bologna,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Perugia,Udinese,0,5,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
16.0,2000-01-09,Fiorentina,Inter,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-15,Venezia,Fiorentina,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-15,Bologna,Bari,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Udinese,Milan,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Roma,Hellas Verona,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Reggina,Lazio,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Inter,Cagliari,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Piacenza,Torino,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Lecce,Parma,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,2000-01-16,Juventus,Perugia,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-22,Roma,Piacenza,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-22,Cagliari,Lazio,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Udinese,Venezia,5,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Bari,Fiorentina,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Hellas Verona,Inter,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Torino,Bologna,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Milan,Lecce,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Parma,Perugia,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,2000-01-23,Reggina,Juventus,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-29,Piacenza,Udinese,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-29,Lecce,Hellas Verona,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Venezia,Torino,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Bologna,Parma,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Lazio,Bari,3,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Juventus,Cagliari,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Fiorentina,Reggina,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Perugia,Milan,0,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,2000-01-30,Inter,Roma,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-05,Cagliari,Perugia,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-05,Udinese,Juventus,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Lecce,Piacenza,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Hellas Verona,Fiorentina,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Roma,Venezia,5,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Parma,Inter,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Reggina,Bologna,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Torino,Lazio,2,4,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,2000-02-06,Milan,Bari,4,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-12,Bari,Hellas Verona,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-12,Bologna,Milan,2,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Juventus,Lecce,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Inter,Torino,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Fiorentina,Udinese,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Perugia,Roma,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Piacenza,Reggina,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Venezia,Cagliari,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
21.0,2000-02-13,Lazio,Parma,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-19,Reggina,Perugia,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-19,Roma,Fiorentina,4,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Venezia,Juventus,0,4,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Hellas Verona,Parma,4,3,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Lecce,Bologna,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Udinese,Bari,5,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Torino,Cagliari,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Piacenza,Inter,1,3,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
22.0,2000-02-20,Milan,Lazio,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-26,Parma,Fiorentina,0,4,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-26,Lazio,Udinese,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Bologna,Piacenza,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Cagliari,Milan,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Reggina,Lecce,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Perugia,Hellas Verona,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Inter,Venezia,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Juventus,Roma,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
23.0,2000-02-27,Bari,Torino,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-04,Udinese,Cagliari,5,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-04,Fiorentina,Piacenza,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Venezia,Perugia,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Roma,Torino,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Parma,Reggina,3,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Hellas Verona,Bologna,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Milan,Inter,1,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Lecce,Lazio,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
24.0,2000-03-05,Juventus,Bari,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-11,Lazio,Inter,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-11,Bologna,Venezia,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Piacenza,Juventus,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Bari,Parma,0,1,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Cagliari,Roma,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Milan,Hellas Verona,3,3,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Perugia,Lecce,2,2,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Reggina,Udinese,0,0,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
25.0,2000-03-12,Torino,Fiorentina,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-18,Fiorentina,Cagliari,2,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-18,Inter,Bologna,1,1,1999-2000,D,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Hellas Verona,Lazio,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Udinese,Lecce,2,1,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Juventus,Torino,3,2,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Roma,Reggina,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Parma,Piacenza,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Venezia,Milan,1,0,1999-2000,W,0.0,0.0,1,0.0,0.0,0.0,0.0
26.0,2000-03-19,Bari,Perugia,0,2,1999-2000,L,0.0,0.0,1,0.0,0.0,0.0,0.0
