Week,Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Season,Result,HomeTeam_value,AwayTeam_value,Divisao,HomeTeam_value_norm1,AwayTeam_value_norm1,HomeTeam_value_norm2,AwayTeam_value_norm2
17.0,9/7/2003,Cruzeiro,Fortaleza,2,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Bahia,Guarani,2,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Paysandu,Figueirense,1,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Goias,Vitoria,1,1,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Flamengo,Juventude,2,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Internacional,Vasco,2,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,9/7/2003,Coritiba,Sao Paulo,0,2,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,10/7/2003,Ponte Preta,Fluminense,3,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,10/7/2003,Criciuma,Atletico-MG,1,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
17.0,10/7/2003,Parana,Gremio,3,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,12/7/2003,Athletico-PR,Goias,0,0,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,12/7/2003,Fortaleza,Internacional,3,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,12/7/2003,Vasco,Paysandu,0,2,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Atletico-MG,Flamengo,1,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Ponte Preta,Bahia,1,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Corinthians,Coritiba,0,1,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Criciuma,Juventude,3,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Figueirense,Parana,4,2,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Sao Caetano,Guarani,0,2,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Fluminense,Sao Paulo,1,3,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Gremio,Cruzeiro,0,1,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
18.0,13/7/2003,Vitoria,Santos,2,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Flamengo,Fortaleza,0,2,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Juventude,Figueirense,1,2,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Bahia,Sao Caetano,0,0,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Coritiba,Fluminense,3,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Guarani,Vitoria,2,2,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Internacional,Atletico-MG,3,3,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Santos,Ponte Preta,2,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Cruzeiro,Vasco,4,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,16/7/2003,Goias,Corinthians,1,1,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,17/7/2003,Paysandu,Gremio,1,1,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
19.0,17/7/2003,Sao Paulo,Athletico-PR,2,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,19/7/2003,Fluminense,Santos,1,4,2003,L,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,19/7/2003,Corinthians,Guarani,1,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,19/7/2003,Fortaleza,Atletico-MG,4,3,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,19/7/2003,Internacional,Figueirense,3,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,20/7/2003,Juventude,Paysandu,2,0,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,20/7/2003,Athletico-PR,Bahia,2,1,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,20/7/2003,Ponte Preta,Coritiba,1,1,2003,D,0.0,0.0,1,0.0,0.0,0.0,0.0
20.0,20/7/2003,Criciuma,Flamengo,4,3,2003,W,0.0,0.0,1,0.0,0.0,0.0,0.0
